HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,c
7.75,2.0,0
5.33,1.5,0
11.86,3.5,0
59.86,9.63,0
5.33,1.5,0
76.17,7.41,0
6.86,3.5,0
5.33,1.5,0
9.51,3.0,0
7.74,1.5,0
5.33,1.5,0
5.8,2.0,0
9.83,2.0,0
7.74,1.5,0
21.18,2.67,0
21.5,7.15,0
7.75,2.0,0
7.74,1.5,0
0.0,0.0,0
7.74,1.5,0
10.75,6.0,0
12.35,16.0,0
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
11.18,9.6,0
7.75,2.0,0
5.33,1.5,0
8.3,6.0,0
5.33,1.5,0
5.33,1.5,0
14.28,4.0,0
6.69,7.5,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
20.76,4.0,0
5.33,1.5,0
6.55,3.0,0
7.74,1.5,0
0.0,0.0,0
7.74,1.5,0
40.51,42.24,0
7.74,1.5,0
0.0,0.0,0
84.51,60.03,0
7.61,5.0,0
8.3,6.67,0
24.54,6.75,0
53.48,21.25,0
9.96,3.5,0
12.13,11.0,0
7.75,2.0,0
8.3,6.0,0
0.0,0.0,0
36.36,10.21,0
0.0,0.0,0
10.88,5.6,0
5.33,1.5,0
48.37,5.36,0
7.81,9.0,0
7.74,1.5,0
8.3,6.67,0
7.74,1.5,0
0.0,0.0,0
53.48,21.25,0
8.98,2.5,0
45.12,30.48,1
80.6,73.26,0
6.55,3.0,0
22.37,122.73,0
66.91,11.92,0
7.75,2.0,0
7.74,1.5,0
15.23,4.0,0
34.23,10.32,0
7.33,4.5,0
5.33,1.5,0
45.02,14.46,0
7.74,1.5,0
5.33,1.5,0
27.15,4.45,0
12.18,3.0,0
5.8,2.0,0
8.3,6.0,0
11.99,6.67,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
7.35,8.0,0
5.33,1.5,0
13.5,2.0,0
6.55,3.0,0
44.82,833.78,0
7.32,8.17,0
5.33,1.5,0
5.33,1.5,0
39.65,5.25,0
6.55,3.0,0
7.74,1.5,0
4.75,1.0,0
10.88,5.6,0
39.82,60.83,0
5.33,1.5,0
0.0,0.0,0
0.0,0.0,0
5.33,1.5,0
21.67,1.8,0
17.46,16.55,0
16.4,7.07,0
7.74,1.5,0
15.65,4.2,1
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
7.86,2.5,0
7.74,1.5,0
8.36,27.0,0
0.0,0.0,0
5.33,1.5,0
9.6,2.5,0
5.33,1.5,0
4.75,1.0,0
18.41,40.19,0
7.74,1.5,0
9.51,3.0,0
6.2,2.5,0
7.75,2.0,0
19.07,10.91,0
10.24,7.0,0
19.02,2.0,0
25.32,5.6,0
0.0,0.0,0
8.98,2.5,0
7.75,2.0,0
7.75,2.0,0
7.75,2.0,0
0.0,0.0,0
7.74,1.5,0
0.0,0.0,0
22.31,4.95,0
73.7,13.26,0
7.75,2.0,0
7.74,1.5,0
51.6,10.12,0
7.74,1.5,0
11.86,3.5,0
0.0,0.0,0
7.74,1.5,0
7.74,1.5,0
7.74,1.5,0
8.6,7.5,0
3.0,1.0,0
7.74,1.5,0
5.33,1.5,0
78.21,15.38,0
20.08,5.5,0
10.68,4.67,0
21.25,2.4,0
30.72,9.0,0
16.5,2.0,0
7.75,2.0,0
25.56,20.0,0
28.4,22.92,1
25.11,40.0,0
24.33,1.5,0
5.33,1.5,0
6.55,3.0,0
0.0,0.0,0
0.0,0.0,0
23.46,10.29,0
14.76,4.5,0
7.74,1.5,0
29.28,11.78,0
0.0,0.0,0
0.0,0.0,0
7.86,2.5,0
15.93,4.5,0
0.0,0.0,0
5.33,1.5,0
7.86,2.5,0
46.18,8.5,0
30.17,28.56,0
9.51,3.0,0
27.75,18.07,0
17.97,17.6,0
5.33,1.5,0
20.84,7.88,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
12.13,11.0,0
0.0,0.0,0
7.86,2.5,0
12.13,11.0,0
41.68,6.43,0
0.0,0.0,0
7.74,1.5,0
0.0,0.0,0
7.33,4.5,0
7.75,2.0,0
5.8,2.0,0
7.74,1.5,0
35.11,17.93,0
5.33,1.5,0
7.74,1.5,0
24.0,4.67,0
86.0,1.6,0
7.75,2.0,0
5.33,1.5,0
6.69,7.5,0
7.74,1.5,0
14.69,11.7,0
13.2,6.67,0
15.11,6.3,0
35.66,6.3,0
8.3,6.0,0
26.76,22.02,0
41.8,21.67,1
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
23.46,10.29,0
20.8,3.2,0
7.74,1.5,0
164.39,4.2,0
7.74,1.5,0
6.86,3.5,0
13.4,7.0,0
31.08,5.38,0
9.83,2.0,0
6.86,3.5,0
22.45,12.07,0
8.3,6.67,0
45.44,19.68,0
7.74,1.5,0
16.5,2.0,0
0.0,0.0,0
13.67,6.0,0
7.75,2.0,0
11.07,4.38,0
7.74,1.5,0
0.0,0.0,0
74.92,2.5,1
7.75,2.0,0
5.33,1.5,0
0.0,0.0,0
19.46,7.5,0
72.57,10.48,0
34.09,11.0,0
5.33,1.5,0
0.0,0.0,0
19.07,10.91,0
5.33,1.5,0
7.74,1.5,0
45.05,14.81,0
5.33,1.5,0
14.73,8.94,0
20.08,5.5,0
7.75,2.0,0
7.86,2.5,0
7.74,1.5,0
27.63,2.81,0
0.0,0.0,0
10.44,3.5,0
7.74,1.5,0
9.83,2.0,0
7.74,1.5,0
7.35,8.0,0
9.31,2.5,0
44.11,14.07,0
28.92,4.33,0
7.75,2.0,0
68.1,16.55,0
9.31,2.5,0
17.51,5.0,0
7.86,2.5,0
5.33,1.5,0
0.0,0.0,0
5.8,2.0,0
7.74,1.5,0
18.59,38.0,0
5.8,2.0,0
15.99,5.0,0
9.51,3.0,0
5.33,1.5,0
5.8,2.0,0
7.86,2.5,0
7.75,2.0,0
12.35,16.0,0
22.08,3.57,0
0.0,0.0,0
7.75,2.0,0
8.98,2.5,0
5.33,1.5,0
7.74,1.5,0
14.47,6.75,0
7.75,2.0,0
7.74,1.5,0
13.29,3.0,0
7.75,2.0,0
5.33,1.5,0
15.36,3.5,0
5.33,1.5,0
52.46,30.56,0
9.51,3.0,0
9.51,3.0,0
5.8,2.0,0
13.5,2.0,0
0.0,0.0,0
9.51,3.0,0
5.33,1.5,0
5.33,1.5,0
7.75,2.0,0
15.51,5.25,0
7.74,1.5,0
6.2,2.5,0
44.38,11.05,0
7.75,2.0,0
31.26,4.75,0
7.86,2.5,0
19.07,10.91,0
7.74,1.5,0
5.33,1.5,0
10.44,3.5,0
30.59,3.75,0
7.89,8.0,0
11.89,13.13,0
7.74,1.5,0
5.33,1.5,0
12.18,3.0,0
11.23,2.0,0
41.09,4.67,0
10.66,7.5,0
6.2,2.5,0
16.84,1.5,0
27.97,8.25,0
5.33,1.5,0
25.11,40.0,0
0.0,0.0,0
7.75,2.0,0
7.75,2.0,0
0.0,0.0,0
52.39,20.71,0
9.43,3.5,0
11.23,2.0,0
9.6,2.5,0
6.86,3.5,0
20.96,10.5,0
7.75,2.0,0
20.4,43.71,0
34.58,2.89,0
0.0,0.0,0
7.86,2.5,0
21.5,7.15,0
8.36,9.0,0
7.74,1.5,0
5.33,1.5,0
55.48,19.5,1
14.73,8.94,0
9.47,12.38,0
7.75,2.0,0
14.28,4.0,0
7.74,1.5,0
9.51,3.0,0
7.86,2.5,0
13.96,6.0,0
0.0,0.0,0
9.51,3.0,0
11.99,6.67,0
5.33,1.5,0
63.37,9.56,0
7.74,1.5,0
10.88,5.6,0
14.73,8.94,0
7.75,2.0,0
9.31,2.5,0
8.98,2.5,0
7.75,2.0,0
7.74,1.5,0
18.89,5.63,0
13.83,8.57,0
7.75,2.0,0
8.3,6.0,0
34.06,2.0,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
18.89,8.44,0
8.3,6.0,0
19.61,21.53,0
7.74,1.5,0
5.8,2.0,0
9.0,3.0,0
16.87,14.86,0
15.23,7.94,0
7.86,2.5,0
5.33,1.5,0
21.67,1.8,0
17.29,18.0,0
7.74,1.5,0
28.6,47.67,0
41.77,50.94,0
7.74,1.5,0
7.74,1.5,0
22.58,8.13,0
10.88,5.6,0
7.86,2.5,0
76.17,7.41,0
33.53,50.43,0
7.86,2.5,0
6.16,28.5,0
7.74,1.5,0
0.0,0.0,0
0.0,0.0,0
5.33,1.5,0
7.74,1.5,0
0.0,0.0,0
0.0,0.0,0
5.33,1.5,0
17.51,5.0,0
7.75,2.0,0
5.33,1.5,0
0.0,0.0,0
9.6,2.5,0
51.13,7.36,0
17.46,16.55,0
7.75,2.0,0
5.33,1.5,0
7.74,1.5,0
15.36,3.5,0
23.46,10.29,0
7.74,1.5,0
7.75,2.0,0
0.0,0.0,0
7.75,2.0,0
5.33,1.5,0
8.3,6.0,0
9.31,2.5,0
7.74,1.5,0
13.5,2.0,0
12.18,3.0,0
7.75,2.0,0
17.22,4.08,0
7.75,2.0,0
17.24,7.5,0
5.33,1.5,0
8.76,10.0,0
0.0,0.0,0
23.97,11.57,0
92.83,40.06,0
7.74,1.5,0
15.07,9.75,0
11.99,6.67,0
16.67,8.56,0
33.53,50.43,0
5.33,1.5,0
7.74,1.5,0
51.71,10.22,0
7.74,1.5,0
0.0,0.0,0
28.49,33.47,0
7.75,2.0,0
8.3,6.67,0
0.0,0.0,0
6.55,3.0,0
5.33,1.5,0
13.67,6.0,0
7.33,4.5,0
8.6,7.5,0
26.29,17.5,0
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
40.29,8.75,0
19.07,10.91,0
9.31,2.5,0
9.51,3.0,0
7.75,2.0,0
0.0,0.0,0
30.72,9.0,0
5.33,1.5,0
8.98,2.5,0
6.2,2.5,0
10.68,4.67,0
7.75,2.0,0
3.0,1.0,0
7.75,2.0,0
5.33,1.5,0
9.47,2.67,0
5.33,1.5,0
23.17,19.08,0
10.8,13.75,0
7.75,2.0,0
16.8,10.91,0
13.5,2.0,0
7.75,2.0,0
42.08,11.3,0
8.98,2.5,0
7.75,2.0,0
5.33,1.5,0
6.55,3.0,0
12.18,3.0,0
7.74,1.5,0
10.24,7.0,0
16.47,8.44,0
5.33,1.5,0
0.0,0.0,0
7.74,1.5,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
17.51,5.0,0
9.51,3.0,0
5.33,1.5,0
8.3,6.0,0
7.74,1.5,0
17.28,5.79,0
8.98,2.5,0
7.75,2.0,0
14.85,6.67,0
94.84,75.8,0
5.33,1.5,0
56.84,6.73,0
14.28,4.0,0
0.0,0.0,0
6.55,3.0,0
23.46,10.29,0
0.0,0.0,0
9.32,5.0,0
73.7,13.26,0
7.74,1.5,0
7.75,2.0,0
13.5,2.0,0
7.74,1.5,0
15.82,9.29,0
7.74,1.5,0
37.62,11.19,0
8.3,6.0,0
15.07,9.75,0
24.91,5.33,0
7.86,2.5,0
0.0,0.0,0
5.33,1.5,0
5.8,2.0,0
0.0,0.0,0
13.4,7.0,0
41.55,38.0,0
6.55,3.0,0
7.75,2.0,0
49.27,15.44,0
7.75,2.0,0
9.47,2.67,0
32.04,6.6,0
10.68,4.67,0
5.33,1.5,0
13.96,6.0,0
6.55,3.0,0
5.33,1.5,0
7.74,1.5,0
6.55,3.0,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
10.88,5.6,0
8.72,4.0,0
5.33,1.5,0
14.97,9.29,0
6.2,2.5,0
7.71,3.5,0
7.74,1.5,0
12.73,6.75,0
0.0,0.0,0
9.83,2.0,0
7.86,2.5,0
9.6,2.5,0
5.8,2.0,0
13.67,11.43,0
5.33,1.5,0
7.74,1.5,0
17.51,5.0,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
5.33,1.5,0
8.98,2.5,0
12.68,2.5,0
12.35,16.0,0
6.2,2.5,0
9.51,3.0,0
7.75,2.0,0
16.05,10.31,0
5.33,1.5,0
7.74,1.5,0
0.0,0.0,0
5.33,1.5,0
5.33,1.5,0
21.5,7.15,0
7.75,2.0,0
0.0,0.0,0
0.0,0.0,0
7.75,2.0,0
7.86,2.5,0
16.84,1.5,0
6.55,3.0,0
5.33,1.5,0
5.33,1.5,0
42.67,3.56,0
7.74,1.5,0
17.48,7.78,0
7.74,1.5,0
110.73,3.48,0
34.35,13.68,0
32.11,6.15,0
8.3,6.0,0
5.33,1.5,0
18.73,24.38,0
6.2,2.5,0
12.35,16.0,0
7.74,1.5,0
7.86,2.5,0
7.35,8.0,0
86.0,1.6,0
10.85,9.0,0
5.33,1.5,0
8.96,8.0,0
58.8,10.18,0
5.33,1.5,0
30.72,9.0,0
60.81,116.23,0
142.01,9.77,0
13.5,2.0,0
9.51,3.0,0
7.81,9.0,0
26.83,11.08,0
6.89,3.0,0
30.3,8.07,0
0.0,0.0,0
15.99,5.0,0
23.26,21.67,0
7.74,1.5,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
19.29,6.72,0
34.8,12.29,0
9.08,5.33,0
20.97,37.71,0
10.97,11.67,0
25.11,40.0,0
7.74,1.5,0
38.12,38.25,0
23.01,5.63,0
9.0,3.0,0
35.59,83.83,0
5.33,1.5,0
25.11,40.0,0
7.75,2.0,0
43.24,29.88,0
29.28,11.78,0
9.51,3.0,0
0.0,0.0,0
7.74,1.5,0
5.33,1.5,0
7.75,2.0,0
5.33,1.5,0
7.75,2.0,0
11.58,2.67,0
0.0,0.0,0
5.33,1.5,0
49.06,12.0,0
5.33,1.5,0
13.29,3.0,0
13.78,10.08,0
21.5,7.15,0
7.74,1.5,0
15.07,9.75,0
8.36,27.0,0
54.4,6.6,0
7.74,1.5,0
17.33,16.67,0
9.51,3.0,0
13.67,6.0,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
7.74,1.5,0
26.78,12.57,0
8.0,1.0,0
9.31,2.5,0
5.33,1.5,0
12.68,2.5,0
5.33,1.5,0
6.55,3.0,0
5.33,1.5,0
12.35,16.0,0
0.0,0.0,0
5.33,1.5,0
10.75,6.0,0
5.33,1.5,0
9.29,1.5,0
16.71,5.14,0
14.31,15.11,0
7.74,1.5,0
5.33,1.5,0
13.67,11.43,0
7.74,1.5,0
31.39,6.33,0
6.55,3.0,0
7.74,1.5,0
64.51,16.04,0
15.07,9.75,0
0.0,0.0,0
9.31,2.5,0
9.3,3.75,0
7.75,2.0,0
5.33,1.5,0
15.07,9.75,0
5.33,1.5,0
96.51,10.29,0
14.41,11.92,0
7.75,2.0,0
10.88,5.6,0
5.33,1.5,0
7.89,8.0,0
5.33,1.5,0
7.75,2.0,0
8.98,2.5,0
16.84,1.5,0
7.74,1.5,0
16.84,1.5,0
7.75,2.0,0
7.75,2.0,0
9.96,3.5,0
8.3,6.0,0
8.0,4.5,0
11.99,6.67,0
0.0,0.0,0
9.51,3.0,0
9.8,15.17,0
5.8,2.0,0
0.0,0.0,0
17.22,4.08,0
7.74,1.5,0
16.05,10.31,0
7.75,2.0,0
48.37,5.36,0
7.75,2.0,0
5.33,1.5,0
5.8,2.0,0
73.86,15.67,0
8.3,6.0,0
5.33,1.5,0
7.74,1.5,0
11.23,2.0,0
6.86,3.5,0
7.74,1.5,0
20.96,10.5,0
25.18,7.5,0
8.55,13.0,0
10.75,6.0,0
10.24,7.0,0
7.75,2.0,0
12.37,6.0,0
5.8,2.0,0
5.33,1.5,0
21.67,1.8,0
10.24,7.0,0
28.39,77.78,0
25.11,40.0,0
7.74,1.5,0
56.97,63.22,0
14.24,3.5,0
11.99,6.67,0
8.3,6.0,0
7.74,1.5,0
23.26,21.67,0
7.86,2.5,0
7.35,8.0,0
7.74,1.5,0
6.55,3.0,0
7.75,2.0,0
8.3,6.0,0
76.17,7.41,0
6.86,3.5,0
10.68,4.67,0
28.99,6.92,0
5.07,8.75,0
8.98,2.5,0
8.42,7.5,0
20.97,3.0,0
5.33,1.5,0
9.47,2.67,0
30.72,9.0,0
53.0,9.73,0
5.33,1.5,0
49.82,25.34,0
17.22,4.08,0
43.19,29.48,1
6.86,3.5,0
7.74,1.5,0
33.46,31.67,0
11.23,2.0,0
7.35,8.0,0
7.86,2.5,0
8.3,6.0,0
5.33,1.5,0
7.74,1.5,0
8.3,6.0,0
33.46,31.67,0
16.67,8.56,0
34.35,13.68,0
7.74,1.5,0
8.3,6.0,0
42.94,41.35,0
7.75,2.0,0
19.08,14.5,0
17.45,8.13,0
5.33,1.5,0
8.3,6.0,0
7.86,2.5,0
9.83,2.0,0
7.75,2.0,0
0.0,0.0,0
7.75,2.0,0
22.04,34.83,0
7.75,2.0,0
7.75,2.0,0
9.51,3.0,0
7.75,2.0,0
5.33,1.5,0
12.35,16.0,0
3.48,4.0,0
7.86,2.5,0
0.0,0.0,0
9.31,2.5,0
0.0,0.0,0
20.19,5.06,0
7.74,1.5,0
14.46,17.33,0
17.22,4.08,0
7.74,1.5,0
5.8,2.0,0
7.75,2.0,0
0.0,0.0,0
9.51,3.0,0
7.74,1.5,0
49.82,25.34,1
21.93,12.0,0
114.32,3.72,0
11.52,3.75,0
42.09,24.44,0
7.74,1.5,0
7.74,1.5,0
16.42,8.13,0
0.0,0.0,0
12.68,2.5,0
7.75,2.0,0
5.33,1.5,0
0.0,0.0,0
19.07,10.91,0
12.55,4.5,0
10.24,7.0,0
0.0,0.0,0
8.3,6.67,0
13.41,20.57,0
5.33,1.5,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
9.96,3.5,0
52.79,15.18,0
5.33,1.5,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
0.0,0.0,0
7.74,1.5,0
20.56,7.56,0
6.2,2.5,0
7.75,2.0,0
21.56,24.07,0
10.88,5.6,0
7.32,8.17,0
39.02,7.43,0
7.74,1.5,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
7.75,2.0,0
5.33,1.5,0
37.72,8.03,0
7.86,2.5,0
39.58,14.77,0
7.59,7.0,0
46.97,32.0,0
16.84,1.5,0
12.18,3.0,0
7.75,2.0,0
24.9,27.5,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
17.46,16.55,0
7.75,2.0,0
23.69,4.5,0
7.75,2.0,0
16.73,3.6,0
5.33,1.5,0
28.43,11.45,0
55.91,9.9,0
13.67,11.43,0
10.41,6.4,0
8.98,2.5,0
0.0,0.0,0
7.75,2.0,0
7.74,1.5,0
7.74,1.5,0
11.86,3.5,0
0.0,0.0,0
86.0,1.6,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
38.02,17.63,0
0.0,0.0,0
14.28,4.0,0
39.72,13.8,0
8.3,6.0,0
21.5,7.15,0
188.48,4.9,0
8.43,5.33,0
6.2,2.5,0
8.3,6.0,0
7.75,2.0,0
7.74,1.5,0
7.75,2.0,0
7.74,1.5,0
7.75,2.0,0
10.64,8.0,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
7.75,2.0,0
5.33,1.5,0
5.33,1.5,0
15.86,13.3,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
7.86,2.5,0
7.33,4.5,0
55.48,19.5,1
5.33,1.5,0
110.73,3.48,0
7.74,1.5,0
8.98,2.5,0
5.33,1.5,0
25.11,40.0,0
5.33,1.5,0
10.68,4.67,0
5.33,1.5,0
19.16,70.7,0
9.83,2.0,0
17.24,7.5,0
23.46,10.29,0
25.92,14.86,0
10.8,2.5,0
7.74,1.5,0
6.55,3.0,0
0.0,0.0,0
7.74,1.5,0
52.64,16.5,0
19.78,20.04,0
7.74,1.5,0
6.16,28.5,0
14.73,8.94,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
110.63,3.8,0
7.74,1.5,0
7.75,2.0,0
5.33,1.5,0
7.74,1.5,0
14.31,15.11,0
5.33,1.5,0
5.33,1.5,0
0.0,0.0,0
7.74,1.5,0
0.0,0.0,0
5.33,1.5,0
54.92,12.35,0
7.74,1.5,0
5.33,1.5,0
40.72,17.43,0
26.44,18.67,0
7.75,2.0,0
11.23,2.0,0
18.89,8.44,0
26.22,13.6,0
7.75,2.0,0
5.33,1.5,0
12.6,6.67,0
35.77,15.32,0
7.75,2.0,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
5.33,1.5,0
23.2,14.23,0
7.75,2.0,0
5.33,1.5,0
5.33,1.5,0
17.76,5.06,0
5.33,1.5,0
7.74,1.5,0
16.4,7.07,0
7.75,2.0,0
96.51,10.29,0
5.8,2.0,0
57.98,97.74,0
5.33,1.5,0
6.55,3.0,0
6.86,3.5,0
8.3,6.67,0
21.67,1.8,0
6.2,2.5,0
0.0,0.0,0
0.0,0.0,0
40.77,18.67,0
7.89,8.0,0
7.75,2.0,0
13.79,1.5,0
7.74,1.5,0
0.0,0.0,0
9.3,3.75,0
40.53,57.35,1
6.55,3.0,0
7.74,1.5,0
16.4,7.07,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
16.84,1.5,0
0.0,0.0,0
6.86,3.5,0
5.33,1.5,0
7.75,2.0,0
6.2,2.5,0
11.99,6.67,0
0.0,0.0,0
62.0,25.21,0
9.32,5.0,0
12.18,3.0,0
24.4,15.79,0
7.75,2.0,0
7.74,1.5,0
23.69,4.5,0
34.14,30.0,0
15.64,22.56,0
16.84,1.5,0
5.33,1.5,0
6.55,3.0,0
5.33,1.5,0
7.33,4.5,0
7.74,1.5,0
10.88,5.6,0
5.33,1.5,0
16.5,2.0,0
0.0,0.0,0
7.75,2.0,0
69.36,8.0,0
0.0,0.0,0
5.33,1.5,0
7.86,2.5,0
30.59,3.75,0
16.92,18.69,0
7.74,1.5,0
5.33,1.5,0
17.24,7.5,0
7.75,2.0,0
8.6,7.5,0
7.74,1.5,0
7.74,1.5,0
14.73,8.94,0
13.93,1.0,0
29.17,9.62,0
11.59,9.17,0
9.47,2.67,0
5.33,1.5,0
17.46,16.55,0
5.8,2.0,0
7.86,2.5,0
7.74,1.5,0
9.31,2.5,0
5.33,1.5,0
39.38,9.82,0
23.44,11.0,0
5.33,1.5,0
29.02,11.14,0
7.75,2.0,0
44.77,2.18,0
6.55,3.0,0
7.74,1.5,0
5.33,1.5,0
8.98,2.5,0
16.84,1.5,0
68.52,2.5,0
6.89,3.0,0
14.73,8.94,0
6.55,3.0,0
0.0,0.0,0
26.76,22.02,0
5.33,1.5,0
5.33,1.5,0
11.63,2.0,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
12.35,16.0,0
20.54,4.38,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
8.3,6.0,0
7.75,2.0,0
0.0,0.0,0
24.11,14.64,0
10.24,7.0,0
15.0,2.0,0
9.51,3.0,0
5.33,1.5,0
7.75,2.0,0
26.92,12.44,0
39.27,13.59,0
9.47,2.67,0
7.33,4.5,0
12.18,3.0,0
7.86,2.5,0
5.33,1.5,0
5.8,2.0,0
5.33,1.5,0
7.75,2.0,0
19.0,84.0,0
7.74,1.5,0
5.33,1.5,0
7.75,2.0,0
11.23,2.0,0
5.33,1.5,0
7.75,2.0,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
9.51,3.0,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
5.33,1.5,0
19.27,13.82,0
0.0,0.0,0
7.35,8.0,0
5.33,1.5,0
17.95,12.78,0
19.08,6.5,0
7.75,2.0,0
0.0,0.0,0
5.33,1.5,0
0.0,0.0,0
5.33,1.5,0
7.75,2.0,0
17.28,5.79,0
10.24,7.0,0
20.54,4.38,0
19.78,20.04,0
6.55,3.0,0
11.23,2.0,0
7.74,1.5,0
63.56,53.54,0
7.75,2.0,0
17.22,4.08,0
7.35,8.0,0
9.51,3.0,0
7.74,1.5,0
0.0,0.0,0
17.51,5.0,0
13.67,11.43,0
29.57,4.31,0
11.23,2.0,0
7.74,1.5,0
19.25,27.0,0
5.33,1.5,0
9.51,3.0,0
5.33,1.5,0
7.75,2.0,0
84.28,3.33,0
7.75,2.0,0
7.74,1.5,0
7.74,1.5,0
0.0,0.0,0
134.27,3.82,0
4.75,1.0,0
15.11,6.3,0
55.09,23.9,0
0.0,0.0,0
5.33,1.5,0
5.8,2.0,0
9.51,3.0,0
11.23,2.0,0
7.74,1.5,0
42.67,3.56,0
42.67,3.56,0
0.0,0.0,0
5.33,1.5,0
5.33,1.5,0
18.8,10.5,0
7.86,2.5,0
17.51,5.0,0
12.33,4.8,0
5.33,1.5,0
8.72,13.0,0
12.68,2.5,0
12.68,2.5,0
11.18,5.63,0
19.78,20.04,0
7.75,2.0,0
68.41,12.36,0
20.31,38.25,0
16.4,7.07,0
5.33,1.5,0
19.07,10.91,0
0.0,0.0,0
9.0,3.0,0
12.0,2.5,0
5.33,1.5,0
9.32,5.0,0
14.28,4.0,0
5.33,1.5,0
18.0,1.5,0
9.31,2.5,0
5.33,1.5,0
7.74,1.5,0
7.33,4.5,0
15.36,3.5,0
14.0,22.75,0
16.37,6.0,0
10.68,4.67,0
5.33,1.5,0
68.52,2.5,0
5.33,1.5,0
15.99,5.0,0
5.33,1.5,0
0.0,0.0,0
7.75,2.0,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
7.75,2.0,0
11.63,2.0,0
13.67,6.0,0
11.63,2.0,0
41.56,18.41,0
6.2,2.5,0
8.96,8.0,0
19.63,22.75,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
5.33,1.5,0
8.3,6.0,0
7.86,2.5,0
7.81,9.0,0
7.74,1.5,0
30.59,55.52,0
14.28,4.0,0
7.74,1.5,0
13.78,10.08,0
10.41,6.4,0
15.5,3.0,0
7.75,2.0,0
8.0,1.0,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
14.73,8.94,0
7.74,1.5,0
5.33,1.5,0
0.0,0.0,0
0.0,0.0,0
7.75,2.0,0
34.14,30.0,0
7.74,1.5,0
5.33,1.5,0
5.8,2.0,0
11.23,2.0,0
7.75,2.0,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
12.35,16.0,0
9.51,3.0,0
7.75,2.0,0
16.4,7.07,0
11.52,3.75,0
51.63,17.0,0
0.0,0.0,0
7.75,2.0,0
11.18,5.63,0
5.8,2.0,0
7.74,1.5,0
7.75,2.0,0
7.86,2.5,0
17.24,7.5,0
5.33,1.5,0
26.22,13.6,0
13.96,6.0,0
9.51,3.0,0
6.55,3.0,0
16.59,5.79,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
34.46,10.83,0
7.75,2.0,0
7.75,2.0,0
7.85,5.25,0
23.0,9.5,0
5.33,1.5,0
7.75,2.0,0
7.74,1.5,0
10.44,3.5,0
22.2,19.56,0
5.33,1.5,0
7.86,2.5,0
20.31,38.25,0
7.81,9.0,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
7.74,1.5,0
11.52,3.75,0
0.0,0.0,0
7.89,8.0,0
5.33,1.5,0
5.33,1.5,0
7.74,1.5,0
7.86,2.5,0
9.51,3.0,0
26.83,11.08,0
0.0,0.0,0
11.46,13.2,0
0.0,0.0,0
7.75,2.0,0
7.75,2.0,0
20.4,43.71,0
7.75,2.0,0
6.55,3.0,0
9.51,3.0,0
25.48,6.92,0
28.17,5.0,0
7.75,2.0,0
7.75,2.0,0
5.33,1.5,0
9.51,3.0,0
0.0,0.0,0
7.35,8.0,0
16.4,7.07,0
7.75,2.0,0
5.33,1.5,0
7.75,2.0,0
0.0,0.0,0
22.06,40.8,0
8.3,6.0,0
26.41,8.18,0
9.29,1.5,0
26.06,9.58,0
9.6,2.5,0
0.0,0.0,0
48.8,24.34,0
21.67,1.8,0
7.74,1.5,0
5.33,1.5,0
5.33,1.5,0
7.75,2.0,0
5.33,1.5,0
16.4,7.07,0
7.75,2.0,0
